age,educational-num,marital-status,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income,employment_type
20,9,1,3,2,0,0,0,25,1,1,1
31,16,0,2,0,1,1,0,55,1,0,0
50,15,0,2,0,1,0,0,50,1,0,2
30,7,1,0,0,0,0,0,32,1,1,1
40,16,0,2,2,1,0,1,45,0,0,1
36,9,1,0,0,1,0,0,40,1,1,1
56,4,1,0,3,0,0,0,20,1,1,1
42,10,1,3,3,0,0,0,40,1,1,1
32,11,1,0,0,0,0,0,40,1,1,1
38,13,0,2,0,1,1,0,40,1,0,1
61,9,1,5,0,0,0,0,40,1,1,2
29,9,0,1,0,0,0,1,40,1,1,1
22,9,1,4,0,1,0,0,40,1,1,1
20,9,1,0,0,1,0,0,45,1,1,1
30,10,1,4,0,0,0,0,10,1,1,0
29,10,0,2,0,1,0,0,40,1,1,1
26,13,0,1,0,0,0,0,40,1,0,1
51,13,0,2,0,1,0,0,8,1,1,2
61,10,0,2,0,1,0,0,40,1,0,1
37,15,1,3,0,1,0,0,55,1,0,2
40,9,0,1,0,0,0,0,45,1,1,1
36,9,0,2,0,1,0,0,50,1,0,1
63,6,1,3,0,0,0,0,31,1,1,1
24,9,1,4,0,0,0,0,25,1,1,1
62,6,0,2,0,1,0,0,40,1,1,1
43,10,1,3,0,1,0,0,48,1,1,1
57,10,0,2,0,1,1,0,50,1,1,1
44,9,1,0,3,0,0,0,40,1,1,0
56,9,0,2,0,1,0,0,40,1,1,1
45,10,1,3,0,1,0,0,40,1,1,1
28,14,1,3,0,1,0,0,58,1,1,1
54,9,0,2,0,1,0,1,65,1,0,1
37,15,0,2,0,1,0,0,60,1,0,0
71,9,0,2,3,1,0,0,40,1,1,0
37,10,0,2,0,1,0,0,40,1,1,1
24,9,0,2,0,1,0,0,50,1,1,1
50,6,0,2,0,1,0,0,40,1,1,1
35,10,0,2,0,1,0,0,40,1,0,1
20,10,1,4,0,1,0,0,40,1,1,1
37,9,1,0,3,1,0,0,48,1,1,1
23,9,1,4,3,1,0,0,40,1,1,0
33,12,0,2,0,1,0,0,45,1,1,1
36,12,1,0,0,0,0,0,36,1,1,1
29,10,1,3,0,1,1,0,45,1,1,1
23,6,1,3,0,0,0,0,40,1,1,1
44,9,0,2,0,1,0,1,40,1,0,2
29,10,0,2,0,1,0,0,40,1,0,0
33,9,0,2,0,1,1,0,40,1,1,1
41,11,1,3,0,1,0,0,60,1,1,2
22,10,1,4,0,1,0,0,25,0,1,1
31,9,0,2,0,1,0,0,45,1,1,1
49,13,0,2,2,1,0,1,50,0,0,1
38,10,0,2,0,1,0,0,40,0,1,1
42,10,0,2,0,1,0,0,45,1,1,2
31,10,1,0,0,0,0,0,40,1,1,1
24,10,1,0,0,0,0,0,40,1,1,1
19,10,1,4,0,0,0,0,25,1,1,2
25,13,1,4,0,0,0,0,50,1,1,1
27,12,1,3,0,0,0,0,42,1,1,1
44,10,0,2,0,1,0,0,50,1,0,2
47,15,0,2,0,1,0,1,60,1,0,1
47,9,0,2,0,1,0,0,40,1,0,0
24,9,1,3,0,0,0,0,55,1,1,1
30,10,0,2,0,1,0,0,40,1,1,1
37,11,0,2,0,1,0,0,42,1,0,1
35,10,0,2,0,1,0,0,40,1,0,1
32,13,1,3,0,1,0,0,50,1,0,1
40,9,1,3,0,0,0,0,40,1,1,1
43,9,0,2,0,1,0,0,40,1,1,0
23,7,1,4,0,1,0,0,30,1,1,1
51,10,0,1,0,0,0,0,40,1,0,1
29,9,1,3,4,0,0,0,40,1,1,0
38,9,1,4,0,1,0,0,28,1,1,1
30,4,1,3,0,1,0,0,40,1,1,1
37,14,1,3,0,0,0,0,38,1,0,1
45,13,0,2,0,1,0,0,40,1,0,1
39,9,0,2,0,1,0,1,65,1,0,1
35,14,0,2,0,1,0,0,75,1,1,0
41,9,1,5,0,0,0,0,40,1,1,1
17,8,1,4,0,0,0,0,30,1,1,1
40,10,1,0,0,0,0,0,8,1,1,1
41,7,0,2,0,1,0,1,50,1,0,1
26,13,1,4,2,1,0,0,40,0,1,1
49,9,0,2,0,1,0,0,40,1,1,2
18,7,1,4,0,1,0,0,20,0,1,1
37,12,1,3,0,0,0,0,40,1,1,0
46,4,0,2,2,1,0,1,40,0,1,1
36,9,0,5,0,0,0,0,40,1,1,1
50,14,0,2,0,1,0,0,40,1,1,1
34,6,1,4,0,0,0,0,40,1,1,2
56,13,0,2,0,1,0,0,40,1,0,1
39,9,1,4,0,1,0,0,40,1,1,2
37,9,0,2,0,1,0,0,40,1,1,1
62,9,1,3,3,0,0,0,20,1,1,1
62,10,0,2,0,1,0,1,98,1,0,1
67,5,0,2,0,1,0,0,40,1,1,1
33,7,1,3,0,0,0,0,40,1,1,1
48,9,0,2,0,1,0,0,40,1,1,1
47,11,0,2,0,1,0,0,40,1,0,1
31,9,0,1,0,0,0,0,35,1,1,1
46,13,0,1,0,0,0,0,21,1,0,0
52,13,0,2,0,1,0,0,40,1,0,1
57,14,0,2,0,1,0,0,40,1,0,0
24,13,0,1,0,0,0,0,40,0,1,1
60,9,0,2,0,1,0,0,35,1,1,1
30,12,1,0,3,0,0,0,36,1,1,1
55,13,0,2,4,1,0,1,35,0,1,1
30,10,1,3,0,0,0,0,40,1,1,1
40,9,1,4,0,0,0,0,40,0,1,0
43,10,0,2,0,1,1,0,40,1,0,1
25,13,1,4,0,0,0,0,40,1,1,1
31,13,1,3,0,1,0,0,45,1,1,0
36,11,1,0,3,0,0,0,54,1,1,1
23,9,1,4,3,0,0,0,16,1,1,1
23,9,1,4,0,1,0,0,40,1,1,1
39,14,1,3,0,0,0,0,50,1,1,0
36,9,0,2,0,1,0,1,60,1,0,2
25,9,1,3,0,1,0,0,40,0,1,1
33,9,1,5,0,0,0,0,32,1,1,1
70,9,1,3,0,0,0,0,23,1,1,1
47,9,0,2,0,1,0,0,50,1,1,2
24,11,1,3,0,1,0,0,40,1,1,1
28,9,1,5,0,1,0,0,40,0,1,1
20,10,1,3,0,1,0,0,24,1,1,1
24,13,1,3,3,0,0,0,20,1,1,0
29,15,1,3,0,0,1,0,40,1,0,0
56,9,1,3,0,1,0,0,40,1,1,1
31,13,0,2,0,1,1,0,40,1,0,1
23,13,1,3,3,0,0,0,40,1,1,0
49,13,1,3,0,1,0,0,45,1,1,1
34,12,0,2,0,1,0,0,50,1,0,1
56,11,1,3,0,1,0,0,46,1,1,2
29,13,1,3,2,0,0,0,40,0,1,1
52,9,1,3,3,1,0,0,40,1,1,2
25,10,1,3,0,0,0,0,40,1,1,1
41,13,1,3,0,1,0,0,40,1,0,1
29,13,1,3,0,0,0,0,45,1,1,1
33,9,1,3,3,1,0,0,32,1,1,1
21,10,1,3,0,0,0,0,40,1,1,1
20,9,1,4,0,0,0,0,30,1,1,1
49,9,1,0,0,0,0,0,40,1,1,2
64,9,1,3,0,1,0,0,32,1,1,2
41,9,1,3,3,1,0,0,60,0,1,2
43,9,0,2,0,1,0,0,40,1,0,0
54,10,0,2,0,1,0,0,54,1,0,2
48,13,1,3,0,1,1,0,60,1,0,1
42,13,0,2,0,1,0,0,45,1,0,1
28,9,1,0,0,1,0,0,55,1,1,1
26,11,0,2,0,1,1,0,40,1,1,1
43,10,0,2,0,1,0,0,50,1,0,2
67,14,1,3,0,0,0,0,40,1,1,1
42,9,0,2,2,1,1,0,40,1,0,1
41,15,1,3,0,0,0,0,60,1,0,2
25,13,1,3,0,1,0,0,50,1,1,1
46,9,1,3,0,0,0,0,40,1,1,1
35,13,0,2,0,1,0,0,40,1,1,1
48,9,1,3,3,0,0,0,37,1,1,1
28,14,1,3,0,0,0,0,40,1,1,0
35,13,0,4,0,1,1,0,50,1,0,2
43,9,1,3,0,1,0,0,45,1,1,1
29,9,0,2,0,1,0,0,40,1,1,1
29,9,1,0,3,0,0,0,40,0,1,1
23,10,1,4,0,0,0,0,20,1,1,1
22,13,1,4,0,0,0,0,40,1,1,1
29,9,0,2,0,1,0,0,40,1,1,1
33,13,0,5,2,1,0,0,40,0,1,1
39,9,0,2,0,1,0,0,40,1,1,0
46,9,0,2,0,1,0,1,40,1,1,0
46,13,0,2,0,1,0,0,60,1,0,2
40,9,0,2,0,1,0,0,40,1,1,1
22,9,0,5,0,0,0,0,38,1,1,1
20,9,1,4,0,1,0,0,40,1,1,1
56,13,0,2,0,1,0,0,50,1,0,1
57,8,0,2,3,1,0,0,40,1,1,1
27,9,1,3,0,1,0,0,40,1,1,1
51,9,0,1,0,0,0,0,40,1,1,1
40,15,0,2,0,1,1,0,40,0,0,1
36,12,0,1,0,0,0,0,40,1,1,1
63,10,1,3,0,0,0,0,40,1,1,1
37,9,0,2,0,1,0,0,40,1,1,1
22,9,1,4,0,0,0,0,20,1,1,1
45,9,1,3,0,0,0,0,40,1,1,1
46,9,1,3,0,1,0,0,40,1,1,1
29,9,1,3,0,1,0,0,32,1,1,1
30,15,1,3,0,1,0,0,40,1,1,1
58,9,0,2,0,1,0,1,40,1,1,1
28,12,1,5,0,1,0,0,35,1,1,1
37,12,1,3,0,0,0,0,50,1,0,1
30,13,0,2,0,1,0,1,40,1,0,1
66,9,1,3,3,0,0,0,24,1,1,1
78,14,1,0,2,1,0,0,40,0,1,1
31,9,1,4,0,0,0,0,35,1,1,1
26,13,1,3,0,1,0,0,10,0,1,1
57,9,0,2,0,1,0,0,40,1,1,1
20,9,1,5,0,0,0,0,40,1,1,1
31,10,0,1,3,0,0,0,40,1,1,1
43,9,0,2,0,1,0,0,42,1,0,1
48,11,0,2,0,1,1,0,40,1,0,1
65,5,1,3,0,0,0,0,40,1,1,1
34,10,0,2,0,1,0,0,40,1,1,1
48,9,1,3,0,1,0,0,40,1,1,1
40,13,1,3,0,1,1,0,40,1,1,1
46,11,1,3,4,0,0,0,30,1,1,0
31,10,1,3,3,0,0,0,40,1,1,1
23,10,1,3,0,1,0,0,40,1,1,1
63,7,1,3,0,0,1,0,30,1,1,1
51,9,0,1,0,0,1,0,40,1,0,1
31,6,1,5,0,1,0,1,40,1,1,0
31,9,1,4,0,1,0,0,40,1,1,1
32,9,0,2,0,1,0,0,40,1,1,0
35,15,1,3,2,1,0,0,40,0,0,1
34,9,1,3,0,1,0,0,40,1,1,1
22,10,1,3,2,0,0,0,40,0,1,0
29,13,0,1,0,0,0,0,50,1,0,1
27,10,1,0,0,0,0,0,60,1,1,1
19,10,1,4,0,1,0,0,20,1,1,1
60,10,0,2,0,1,0,0,40,1,0,1
35,9,1,3,0,0,0,0,40,1,1,1
29,11,1,3,0,0,1,0,45,1,1,1
36,13,1,3,0,0,0,0,40,1,1,0
40,12,1,3,0,1,0,0,40,1,1,1
47,10,0,2,0,1,0,0,50,1,1,1
48,9,0,2,0,1,0,0,40,1,1,1
17,7,1,4,0,1,0,0,10,1,1,1
19,10,1,5,2,1,0,0,40,0,1,1
50,9,0,2,0,1,1,0,45,1,1,1
37,9,1,3,0,1,0,0,40,1,1,1
48,14,1,3,0,1,0,0,40,1,1,1
52,9,0,2,0,1,0,0,20,1,0,1
45,13,0,2,0,1,1,0,50,1,0,1
64,3,0,2,3,1,0,0,40,1,1,1
47,10,1,3,0,0,0,0,45,0,1,1
34,10,1,3,0,1,0,0,50,1,1,1
36,9,0,2,0,1,0,0,40,0,1,1
32,9,0,2,0,1,0,0,40,1,0,1
21,10,1,4,0,0,0,0,30,1,1,1
32,13,0,2,0,1,0,1,45,1,0,0
39,10,0,2,0,1,0,0,55,1,1,1
37,13,1,3,0,0,0,0,50,1,1,0
41,10,0,2,0,1,0,0,65,1,0,1
57,10,0,2,0,1,0,0,45,1,0,2
23,13,0,2,0,1,0,0,40,1,1,1
57,10,1,3,0,0,0,0,16,1,1,1
32,10,1,0,3,0,0,0,41,1,1,1
28,9,1,0,0,0,0,0,20,1,1,1
62,9,1,3,0,1,0,0,40,1,1,0
57,13,0,2,3,1,0,0,40,1,0,0
56,13,1,3,0,1,0,0,45,1,0,1
60,9,0,1,0,0,0,0,25,1,1,2
25,5,1,4,3,1,1,0,40,1,1,1
57,9,0,2,3,1,0,0,40,1,0,1
51,9,1,3,0,1,1,0,40,1,0,2
30,13,1,3,0,0,0,0,35,1,1,1
22,10,1,3,0,0,0,0,42,1,1,1
61,9,1,3,0,0,0,0,40,1,1,1
38,13,0,2,0,1,0,0,50,1,1,1
20,10,1,3,0,0,0,0,25,1,1,1
68,13,0,2,0,1,0,0,55,1,0,1
50,9,0,2,0,1,0,0,48,1,0,1
48,11,0,2,0,1,0,0,40,1,0,2
31,10,1,3,0,0,0,0,40,1,1,1
72,13,0,2,0,1,0,0,17,1,1,1
48,10,1,3,0,0,0,0,43,1,1,1
28,9,0,1,0,0,0,0,40,1,0,1
26,9,1,4,0,1,0,0,50,1,1,1
38,9,0,2,0,1,0,0,40,1,1,1
32,9,0,2,0,1,0,0,50,1,1,2
66,9,1,3,0,1,0,0,20,1,1,2
41,13,0,2,0,1,0,0,40,0,1,1
50,9,0,2,3,1,0,0,60,1,1,2
33,13,1,3,0,0,0,1,40,1,1,0
56,4,1,3,0,1,0,0,40,1,1,1
30,10,1,3,0,0,0,0,40,1,1,0
45,13,0,2,0,1,1,0,40,1,0,1
47,13,0,2,0,1,0,0,60,1,0,1
20,10,1,4,0,1,0,0,20,1,1,1
38,13,0,2,0,1,1,0,65,1,0,1
20,9,1,3,0,0,0,0,40,1,1,0
29,9,0,2,0,1,0,0,80,1,1,2
48,9,0,2,0,1,0,0,40,1,1,1
31,9,1,3,0,0,0,0,40,1,1,1
47,10,0,2,0,1,0,0,43,1,0,1
34,10,1,3,0,1,0,1,40,1,1,1
33,13,0,2,0,1,0,0,45,1,0,1
51,13,0,2,0,1,0,0,60,1,0,2
38,12,0,2,0,1,0,0,40,1,1,2
45,11,1,3,0,0,0,0,45,1,1,1
42,9,1,3,0,1,0,0,40,1,1,1
32,14,0,2,0,1,0,0,40,1,0,1
60,5,0,2,0,1,0,0,45,1,0,2
48,10,1,3,0,1,0,0,40,1,1,1
25,10,1,4,0,0,0,0,40,1,1,1
51,9,1,3,3,1,0,0,40,1,1,0
49,9,0,2,0,1,0,0,40,1,1,2
30,11,1,5,2,1,1,0,40,0,1,1
35,9,0,2,0,1,0,0,45,1,1,1
33,11,0,1,0,0,0,0,40,1,0,1
26,9,1,3,0,1,0,0,20,0,1,1
51,10,0,2,3,1,0,0,40,1,0,0
30,9,1,3,0,1,1,0,40,1,1,2
32,9,1,3,1,1,0,0,40,1,1,0
22,13,1,4,0,0,0,0,40,1,1,1
23,10,1,4,3,0,0,0,25,1,1,1
40,13,1,3,0,1,0,0,65,1,0,2
51,14,1,0,0,1,0,0,50,0,0,0
34,13,1,3,0,1,1,0,40,1,0,1
51,6,1,0,0,0,0,0,25,1,1,1
42,13,1,0,0,1,0,0,60,1,1,1
19,7,1,4,0,1,0,0,40,0,1,1
45,10,0,2,0,1,0,0,40,0,0,0
40,9,1,3,0,1,0,0,45,1,1,1
23,9,1,0,0,1,0,0,40,1,1,1
39,13,0,2,0,1,0,0,70,1,1,1
31,9,0,2,0,1,0,0,45,1,0,0
46,14,1,3,0,1,0,1,50,1,0,2
54,14,1,3,0,0,0,0,30,1,1,2
55,13,1,0,0,0,0,0,55,0,1,1
44,11,0,2,0,1,0,0,50,1,0,1
29,9,1,0,0,0,0,0,40,1,1,1
46,9,1,4,0,1,0,0,17,1,1,1
19,9,1,4,0,0,0,0,25,1,1,1
55,10,0,2,0,1,0,0,40,1,1,1
37,9,1,0,0,1,0,0,40,1,1,1
55,9,0,1,0,0,0,1,40,1,0,0
26,10,1,4,0,0,0,0,40,1,1,1
23,6,0,2,0,1,0,1,30,0,1,1
33,13,0,2,0,1,0,0,40,1,1,1
39,13,0,2,2,1,0,0,48,0,0,1
32,9,0,2,0,1,1,0,32,1,1,2
24,10,1,4,0,1,0,0,30,1,1,1
64,16,1,3,0,1,0,0,80,1,0,1
54,4,1,3,0,1,0,0,40,0,1,1
42,14,1,0,3,0,1,0,35,1,0,1
23,10,0,2,0,1,0,0,40,1,1,1
31,4,1,3,0,1,0,0,40,1,1,1
32,9,1,3,0,1,0,0,40,1,1,1
43,13,0,2,0,1,0,0,50,1,0,1
28,9,1,4,0,0,0,0,40,1,1,1
19,9,1,4,0,1,0,0,40,1,1,1
40,9,1,3,0,0,0,0,40,1,1,1
45,9,1,0,4,1,0,0,40,0,1,1
49,13,1,3,0,1,0,0,65,1,1,2
38,14,0,2,0,1,0,0,50,1,0,1
58,11,0,2,0,1,0,0,40,1,0,1
28,13,1,3,3,0,0,0,60,1,1,0
31,9,1,4,0,1,1,0,40,1,1,1
58,6,0,1,0,0,0,0,40,1,1,2
38,10,0,2,0,1,0,0,50,1,1,1
43,9,0,2,0,1,0,0,40,1,1,0
58,4,1,3,0,0,0,0,33,1,1,1
20,10,1,4,0,1,0,0,40,1,1,0
24,10,1,3,3,1,0,0,45,1,1,2
46,14,0,2,0,1,0,0,40,1,1,1
39,10,0,2,3,1,0,0,40,1,1,2
43,10,0,1,4,0,0,0,6,0,1,1
40,9,1,3,0,0,0,0,70,1,1,1
30,14,0,2,0,1,0,0,44,1,0,1
29,13,1,3,0,0,0,0,40,1,1,0
23,13,1,4,0,0,0,1,40,1,1,1
45,9,1,4,0,0,0,0,35,1,1,1
26,14,1,3,0,1,0,0,55,1,0,1
43,10,1,0,0,0,0,0,20,1,1,0
36,16,0,2,2,1,0,0,40,0,1,0
61,3,0,2,0,1,0,0,40,0,1,1
44,9,1,3,0,1,0,0,40,1,1,1
58,9,1,5,0,0,0,0,32,1,1,1
35,14,0,2,0,1,0,0,40,1,1,1
36,11,1,4,0,0,0,0,40,0,1,0
32,10,1,3,0,0,0,0,38,1,1,1
45,13,1,3,0,1,0,0,35,1,1,2
57,9,0,2,0,1,0,0,40,1,0,0
59,6,1,0,3,0,0,0,30,1,1,0
32,14,1,3,0,0,0,1,40,1,1,1
27,9,1,3,0,1,1,0,40,1,1,1
50,9,0,2,0,1,0,0,40,1,0,1
22,9,1,4,2,0,0,0,40,0,1,1
32,9,1,3,0,1,0,0,40,1,1,1
53,10,0,1,3,0,0,0,30,1,1,2
31,13,1,4,3,0,0,0,40,1,1,1
19,9,1,4,0,1,0,0,20,1,1,1
20,10,1,5,0,0,1,0,25,1,1,1
35,9,1,3,0,1,0,0,60,1,1,1
53,14,1,3,0,0,0,0,46,1,0,0
54,13,1,0,0,0,0,0,40,1,1,0
35,10,1,0,0,0,0,0,39,1,1,1
46,13,0,2,0,1,0,1,40,1,0,2
59,9,0,2,0,1,0,0,20,1,1,2
49,13,0,2,0,1,0,1,40,1,0,1
32,9,1,4,0,0,0,0,35,1,1,1
33,9,1,0,0,1,0,0,50,1,1,2
59,16,1,3,0,1,0,0,50,1,1,1
32,9,1,4,0,1,0,0,45,1,1,1
35,10,0,2,0,1,0,0,40,1,1,2
17,7,1,4,0,1,0,0,10,1,1,1
25,10,1,0,0,0,0,0,60,1,1,1
32,15,0,2,0,1,0,0,40,1,0,2
50,9,0,2,0,1,0,0,40,1,0,0
61,6,0,2,0,1,0,0,40,1,1,1
42,9,0,2,0,1,1,0,35,1,1,1
18,7,1,4,0,0,0,0,15,1,1,1
40,9,0,2,0,1,0,0,40,1,1,1
58,9,0,2,0,1,0,0,40,1,0,1
46,12,0,2,0,1,0,0,50,1,1,1
40,9,1,0,0,1,0,0,40,1,1,1
35,9,0,5,0,1,0,0,35,0,1,2
33,7,1,3,0,0,0,0,35,1,1,1
36,9,0,2,0,1,0,1,48,1,0,1
26,13,1,4,0,1,0,0,40,1,1,1
34,9,0,2,0,1,0,0,40,1,1,1
38,13,0,2,0,1,0,0,38,1,1,0
41,7,1,0,4,0,0,0,40,1,1,1
53,2,0,2,0,1,1,0,67,0,0,2
26,10,1,3,0,0,0,0,35,1,1,1
30,10,1,3,0,1,0,0,40,1,1,1
37,11,1,3,0,0,0,0,43,1,1,0
51,9,0,1,0,0,0,0,40,1,1,1
43,9,0,1,0,0,0,0,40,0,1,1
48,9,0,2,0,1,0,0,72,1,0,0
39,10,0,2,0,1,0,0,50,1,0,1
20,9,0,2,0,1,0,0,40,1,1,1
44,9,0,2,4,1,0,0,40,1,1,1
38,13,0,1,0,0,0,0,20,1,0,0
48,10,0,2,3,1,0,0,8,1,1,1
29,10,1,3,0,0,0,0,40,1,1,1
69,5,0,2,0,1,1,0,35,1,1,1
56,14,0,2,0,1,0,0,40,1,0,1
22,11,1,5,0,0,0,0,40,0,1,1
53,14,0,2,0,1,1,0,50,1,0,1
30,9,1,0,0,0,0,0,40,1,1,2
30,10,1,3,0,1,0,0,50,1,1,1
23,13,1,3,0,0,0,0,40,1,1,1
61,13,0,2,0,1,0,0,20,1,0,2
49,9,0,2,0,1,1,0,43,1,0,1
18,9,1,4,0,0,0,0,35,1,1,1
20,10,1,4,0,0,0,0,20,1,1,1
26,10,1,3,0,1,0,0,40,1,1,1
18,9,1,3,3,1,0,0,35,1,1,1
34,9,0,2,0,1,0,0,55,1,0,1
23,10,1,4,0,1,0,0,40,1,1,1
38,13,1,0,3,0,1,0,45,1,0,1
20,10,1,4,0,0,0,1,28,1,1,1
51,10,0,2,0,1,0,0,60,1,1,1
23,13,1,4,0,0,0,0,60,1,1,1
50,12,1,3,2,1,0,0,40,1,1,1
31,10,1,3,0,1,0,0,40,0,1,1
25,13,1,4,0,1,0,0,35,0,1,0
23,9,1,3,0,1,0,0,40,0,1,1
24,13,1,3,0,0,0,0,20,1,1,0
23,4,1,4,0,1,0,0,40,1,1,1
28,9,0,2,0,1,0,0,60,1,1,1
44,4,1,3,0,1,0,0,48,1,1,1
38,11,1,3,0,0,0,0,39,1,1,1
19,9,1,4,3,1,0,0,25,1,1,1
29,10,0,2,0,1,0,0,40,1,1,0
39,10,0,2,0,1,1,0,50,1,0,2
66,12,0,2,0,1,1,0,40,0,0,1
34,5,1,0,0,0,0,0,38,1,1,1
76,3,1,3,0,1,0,0,20,1,1,1
64,13,0,2,0,1,0,0,40,1,1,0
51,13,1,3,1,0,0,0,43,1,1,0
44,14,0,2,0,1,1,0,40,1,0,1
18,9,1,4,0,0,0,0,25,1,1,1
47,9,1,0,3,0,0,0,40,1,1,0
48,14,1,0,0,0,0,0,40,1,0,1
19,9,1,4,0,1,0,0,43,1,1,1
30,10,1,4,0,0,0,0,40,1,1,1
51,9,0,1,0,0,0,0,20,1,1,1
20,10,0,1,0,0,0,0,30,1,1,1
33,9,0,2,0,1,0,0,40,1,1,1
35,9,1,0,3,0,0,0,40,1,1,0
36,16,1,3,0,1,0,0,45,1,1,0
33,9,1,0,0,0,0,0,45,1,1,1
39,14,0,1,0,0,0,1,18,1,0,1
35,6,0,2,0,1,0,0,45,1,1,1
37,14,1,3,0,1,0,0,65,1,1,1
28,11,1,0,0,0,0,1,40,1,1,1
43,11,0,1,0,0,0,1,32,1,0,1
61,9,1,3,0,0,0,0,60,1,1,0
24,10,1,5,0,1,0,0,40,0,1,1
40,9,1,3,0,1,0,0,40,1,1,1
35,9,1,0,0,1,0,0,40,1,1,1
47,16,0,2,0,1,0,0,40,1,0,0
33,13,1,3,0,1,1,0,40,1,0,1
22,11,1,3,1,1,0,0,75,1,1,2
32,13,1,3,0,1,0,0,50,1,1,1
21,9,1,4,0,1,0,0,65,1,1,1
24,13,1,4,0,1,0,0,42,1,1,1
42,13,0,1,3,0,0,0,35,1,0,1
55,10,1,0,3,0,0,0,56,1,1,1
35,10,1,3,0,1,0,0,60,1,1,2
19,9,1,4,0,1,0,0,10,1,1,1
50,10,0,2,0,1,0,0,50,1,1,1
40,13,0,2,0,1,0,0,50,1,1,1
51,5,0,2,0,1,0,0,40,1,1,1
20,10,1,4,0,0,0,0,20,1,1,1
45,14,1,3,0,0,0,0,45,1,1,0
38,13,0,2,0,1,0,0,50,1,0,1
39,9,0,2,0,1,0,0,45,1,1,1
39,9,0,2,0,1,0,0,40,1,1,1
30,10,1,3,0,1,0,0,40,1,1,1
34,9,1,0,0,1,0,0,15,1,1,1
45,9,1,0,0,0,0,0,45,1,1,1
73,10,0,2,0,1,0,0,20,1,0,1
21,10,1,4,0,0,0,0,30,1,1,1
65,9,1,3,0,0,0,0,15,1,1,1
35,9,1,4,0,1,0,0,50,1,1,1
39,9,1,3,0,1,0,0,18,1,1,1
39,14,1,3,0,1,0,1,45,1,0,1
23,13,1,3,0,1,0,0,66,0,1,1
30,8,1,4,3,0,0,0,40,1,1,1
30,13,0,2,0,1,0,0,40,1,1,0
44,4,0,2,0,1,0,0,35,1,1,1
43,10,0,2,0,1,0,0,84,1,1,2
27,9,1,0,0,1,0,0,35,1,1,1
43,9,1,4,0,0,0,0,40,0,1,1
50,10,0,2,0,1,0,0,48,1,0,1
52,9,0,2,2,1,0,0,40,0,1,1
28,13,1,3,0,0,0,0,40,1,1,0
37,4,1,4,3,1,0,0,56,1,1,1
32,12,0,2,0,1,1,0,60,1,1,1
54,6,1,0,3,1,0,0,45,1,0,1
34,13,0,2,0,1,0,0,45,1,0,1
73,9,1,5,0,0,0,0,32,1,1,1
31,9,0,2,0,1,0,0,50,1,1,1
73,10,0,2,0,1,0,0,40,1,1,1
50,9,1,5,1,0,0,0,40,1,1,0
47,14,0,1,0,0,1,0,40,1,0,2
40,10,0,2,0,1,1,0,50,1,1,1
44,9,0,1,3,0,0,0,38,0,0,0
54,14,0,2,0,1,0,1,60,1,0,1
26,9,1,3,0,1,0,0,60,1,1,1
34,10,0,2,0,1,0,0,62,0,1,1
27,12,0,2,0,1,0,0,40,1,1,1
41,10,0,2,0,1,0,0,60,0,0,2
35,12,1,4,0,1,0,0,40,1,1,2
29,12,0,2,0,1,0,0,50,1,1,2
53,14,0,2,0,1,0,0,48,1,0,1
22,9,1,4,0,1,0,0,40,1,1,1
26,13,1,3,0,1,0,0,48,1,1,1
30,9,1,4,0,1,0,0,40,0,1,1
40,9,0,2,1,1,0,0,84,1,1,0
57,14,1,3,0,0,0,0,60,1,0,0
37,10,0,2,0,1,0,0,40,1,0,1
33,9,1,0,0,0,0,0,40,1,1,1
49,10,0,2,0,1,0,0,60,1,1,2
46,9,0,2,3,1,0,0,40,1,0,1
26,9,1,4,3,1,0,0,40,1,1,1
19,10,1,4,0,0,0,0,20,1,1,1
24,14,1,3,0,0,0,0,20,1,1,0
30,13,0,2,0,1,0,1,60,1,0,1
38,9,0,2,0,1,0,0,60,1,0,1
60,16,0,2,0,1,0,0,55,1,1,0
62,14,0,2,0,1,0,0,10,1,1,0
63,2,0,2,3,1,0,0,40,0,1,0
48,14,1,3,0,1,0,0,25,1,1,1
61,13,0,2,0,1,0,0,40,1,0,1
26,11,1,4,0,0,1,0,35,1,1,1
51,5,1,3,3,0,0,0,40,1,1,1
20,10,1,4,0,1,0,0,40,1,1,1
17,6,1,4,0,1,0,0,15,1,1,1
28,9,1,3,0,1,0,0,40,0,1,1
45,13,0,2,2,1,0,0,40,0,1,1
40,9,1,3,3,1,1,0,40,1,0,1
60,4,0,1,0,0,0,0,40,1,1,1
66,3,1,0,0,0,0,0,40,0,1,1
81,6,0,2,0,1,0,0,45,1,1,2
52,9,0,2,0,1,0,0,40,1,0,1
61,14,0,2,2,1,0,0,45,0,0,1
33,13,1,0,0,0,0,0,40,0,1,1
36,9,1,0,0,1,0,0,40,1,1,1
25,10,0,2,0,1,0,0,50,1,1,1
51,6,1,0,3,0,0,0,40,1,1,1
40,13,1,3,0,0,0,0,45,1,1,1
29,12,0,2,0,1,0,0,40,1,0,1
33,10,1,3,0,1,0,0,40,1,1,1
22,2,1,5,0,1,0,0,40,0,1,1
40,9,0,2,0,1,0,0,40,1,1,1
45,11,0,2,0,1,0,0,40,1,1,1
29,6,0,2,0,1,0,0,35,1,0,2
31,4,0,2,0,1,0,0,60,1,1,2
58,9,0,2,0,1,0,0,40,1,0,1
