a1,a2,a3,a4,a5,a6,a7,a8,a9,a10
340.0909622,335.8127325,547.699693,95.9989314,442.1926754,426.3480361,74.72252191,132.589047,55.85636158,221.2824965
105.7700504,195.2105036,593.2379889,248.146739,403.7417981,341.2386841,51.77640839,147.071601,120.2764047,161.5779086
413.4481425,392.9268533,446.1900542,138.8971403,379.8959152,440.701782,97.74616828,119.187177,107.8695811,125.205637
489.4940545,447.962207,515.748388,220.5654882,472.2986075,463.9616786,161.440069,60.80069818,140.5165112,192.98034
21.84741153,124.3451473,462.2028299,233.7049818,475.281318,436.6940228,140.0569917,151.0755111,126.1743079,128.1562982
537.8665885,445.480483,531.5682887,167.8156385,401.4481429,397.0040285,131.4651694,152.8264388,97.60069699,160.106723
322.024783,357.9484707,474.1560003,158.8598922,460.4663353,391.2159884,211.0248806,181.2759189,158.0473857,207.6487526
490.1879949,447.9974371,537.7726175,212.4811545,390.5327821,422.6734279,129.1124309,36.92140933,121.3297406,133.2831654
34.31390775,82.83646691,499.2445115,148.7586584,447.307154,350.5504749,196.7331001,178.7294183,63.55711436,206.1506135
204.8192915,310.7898694,567.6974122,81.39630997,346.7813728,387.5104781,160.3310885,53.03260902,104.3294618,195.4157214
203.843599,249.632367,544.6519894,154.4580989,389.0433468,412.4007613,204.1097777,178.2963485,135.0383953,235.8153864
61.43245455,169.9960444,550.3898651,121.3889054,512.3281307,367.3335917,142.454607,129.081158,146.0138309,239.7919782
469.2704559,376.6518565,540.3855539,151.2289801,504.6740244,359.8585336,74.91946193,150.8744867,131.3177094,109.5751508
452.2365841,425.4496482,542.6499411,120.0573839,391.6971479,378.022055,147.642487,6.651057874,135.472769,128.1392676
362.1982514,334.8440683,506.8083908,144.5185391,465.4477128,355.6020204,165.9019173,141.5982492,77.94637816,232.9509123
327.7163816,323.4578906,506.0419755,167.9472423,479.6909691,425.9494869,138.8306179,100.6861852,150.3339227,140.2338096
274.569228,321.4514666,480.4010942,129.1839268,520.1602461,396.7906319,145.5948856,107.2152542,101.6470788,185.569139
30.47796567,158.4530927,458.2874336,182.6914029,409.6658762,331.7263143,202.4678558,98.76212788,181.7365325,253.5762431
209.7124026,289.4589378,478.6223709,81.23869811,488.6083141,361.7197031,99.28402902,147.130789,159.7251054,168.4540514
436.9121648,406.7799508,547.6926399,177.2195899,460.6182167,438.7786982,208.9190528,116.6526576,126.387801,162.397234
503.324537,425.6445479,527.692936,163.2826821,481.9399198,432.1133657,42.21494719,151.5650747,64.34424181,242.7900689
412.9511568,366.9712008,496.6700898,195.8317326,393.3108218,399.3549608,181.7622814,108.7989578,101.8740582,151.2652009
141.1996525,205.5620219,493.4604592,145.6274889,429.7346393,411.7701907,119.2404874,166.6256499,78.86125807,153.8574266
542.8188432,495.4138956,515.8604204,216.424285,458.7305733,412.3131754,208.6137878,138.6664312,92.20580729,161.9182263
233.6949962,252.745529,495.5682662,245.0420347,529.2855359,345.110233,141.4262915,106.7403899,97.30867392,164.1634032
71.42372318,180.8281117,486.4684915,224.556755,470.8266153,350.1939167,76.37605587,134.1362228,115.7190566,152.5214625
295.3385198,249.3554397,539.7414659,154.3786184,464.4409159,324.3381743,128.2571303,170.0905935,54.23875727,163.3856672
213.3294452,260.1486694,393.3196591,144.8815995,429.1225847,355.2360759,125.0155172,188.403865,117.6909744,209.5871191
182.2542887,180.8814982,518.8674192,153.4932108,474.5704028,460.5647842,157.6937509,121.9108744,142.7458012,182.0363523
422.7151814,283.9385604,425.2657858,244.2994284,549.7305386,393.7593147,98.81933295,132.6971354,156.0537276,235.8517668
473.7498241,460.5991413,496.7807424,199.9933343,419.7794194,425.1825698,143.0924814,170.9176754,167.3223273,176.2340706
194.3414009,230.8884879,483.5113061,292.8637938,437.8836902,376.2904723,164.3192253,101.3637038,133.9502828,180.4018361
432.5387388,321.5720847,520.9724568,158.4481656,484.1645942,354.78254,100.2203879,189.5344248,132.7674654,204.201619
258.7499186,270.7827838,542.9662761,160.8080917,510.3494638,427.1280512,148.7130315,199.0180328,140.2383413,105.2765066
231.2097152,294.2483096,510.9009344,133.6089982,480.8895724,293.4231398,136.9306151,187.6595482,116.4586956,177.7636133
132.9899853,241.1546433,515.0550352,120.0036598,478.1064048,382.0595311,112.0471272,110.213915,161.4307087,141.9947877
402.4597307,345.6221361,556.4271639,177.1324328,434.78974,424.6991388,151.5991427,68.69964968,104.0752609,108.1840386
472.6182194,445.369151,500.841552,216.0904818,439.7259829,450.0796633,104.5084442,73.88744534,116.0623606,238.6947383
325.806686,307.6047348,501.9614809,119.2578406,524.4829998,372.3524729,143.5955983,126.9496644,114.5995335,198.5643661
130.5076004,251.9356284,413.0346869,137.4751648,445.8516456,309.6031289,480.5830754,179.9709565,120.4181449,140.886145
195.9617548,239.8195724,515.7368643,169.1928983,452.1239869,376.1635053,452.1375138,111.9285427,161.9657701,144.8893108
86.51678081,151.8731487,524.5071127,208.4839002,460.4825602,304.4748181,492.3253806,109.5752813,97.15886404,161.4922996
190.7742416,211.0287002,500.589436,166.7711008,468.3601976,413.0460675,566.1952079,175.4998883,118.4699315,182.2923438
428.5905103,425.5274782,520.5352323,200.7057653,449.3045667,431.2175831,532.6036802,131.3657599,145.4436704,157.2110962
6.479725574,202.0078937,536.0346788,150.7035021,432.5387101,442.4171603,461.842846,167.1375846,110.8267484,202.56395
80.70966026,218.8157071,564.9205877,190.9825027,458.8680488,323.041036,558.2924192,108.6391128,133.9300831,202.4466153
79.22689801,140.2614114,523.7098755,139.1286021,435.6167066,319.6966731,554.3576075,69.696074,133.6548499,134.0654368
536.4279771,471.58474,545.9610591,122.8678279,490.3037009,377.964438,586.2308752,130.516554,144.4654322,269.0737804
405.9368527,408.761882,528.1492896,146.696765,490.5402157,375.0926845,465.5881013,68.17865044,143.6458079,109.1132416
375.9435615,417.2842791,566.4693173,101.1124709,444.256338,430.2368892,556.0626094,98.20912883,81.67632332,177.7568855
320.2870797,335.2583631,542.3931326,265.8666991,527.6403485,393.8483911,493.1609629,191.8706857,69.19088393,164.613601
149.3483421,254.9715826,611.7717822,110.0087823,507.9341464,301.1006063,550.1066144,159.5702041,121.9093907,217.3678709
609.0877532,507.0786469,547.9634948,144.2745738,358.1032584,435.1452489,527.545863,63.93011411,109.7239797,188.9990365
199.4777008,254.1771424,526.3168322,159.563958,439.9747254,484.7104591,489.184421,154.2847627,85.00582342,206.6180866
272.1434599,373.5959876,476.8310085,199.3638409,488.7125758,447.6669544,460.4692017,110.8762807,121.0597202,196.6006167
82.94010031,148.605968,530.8003275,180.8172074,488.2599655,324.301915,579.019299,46.20171361,166.1841205,262.3227476
516.7631311,449.2734558,497.1186873,188.534098,458.3087908,344.7376542,555.0340294,89.42207048,98.8769702,199.114518
74.29078456,224.3514198,502.4325899,128.248162,450.124842,339.0431931,484.5863995,45.56522798,108.2766482,175.1228922
488.3639748,446.5063173,540.3109703,185.0499986,482.3752014,347.3870974,487.567646,94.48141816,81.59508398,237.490007
360.4311569,334.6944682,571.6647608,203.5860914,399.5839183,423.0540288,500.8233183,103.174601,138.264867,193.56431
571.0910972,522.1078635,489.956132,161.9003554,438.5440489,316.0915348,611.6546624,166.857077,132.4020057,195.6282159
454.7187641,420.9066951,504.2614744,191.1418753,431.4144992,408.8130693,519.3421569,100.9059873,104.7083525,165.2405362
484.2645939,379.9883309,475.6251444,80.97632777,591.2184292,403.6258413,572.5760705,107.9156851,35.41447267,193.1296137
106.2732765,181.0509723,440.7910747,189.2928753,515.2020462,406.8559762,469.8974751,124.8269179,128.9351991,117.4536933
423.9553789,383.0204963,473.3375409,133.5722489,501.8526983,403.2379299,482.8307531,110.5153542,159.5554139,196.8799839
428.281647,449.8852772,513.5878498,159.1721772,413.2277982,450.8519739,501.5209972,69.95755711,87.97617192,192.4892952
218.8784104,232.0334495,415.6154641,152.1189642,523.1549666,313.8774206,513.211154,179.4501547,154.8405029,206.0195707
170.634826,180.9996371,506.7493452,193.824549,521.2332147,457.2565325,505.0542821,118.5776648,150.9110042,189.9686551
397.3351209,283.5846894,489.4789392,48.68698387,508.163876,390.0652957,577.6106516,109.5801395,129.6334925,162.1556396
426.8902417,365.4102372,473.0267253,199.0503371,462.209438,369.915848,441.7507987,96.38934178,544.3591051,120.1014351
229.0131873,330.1504814,547.8048458,247.5849336,495.6981516,355.1357296,585.1346881,103.4046987,539.5238374,225.1087202
300.4143978,350.4753826,448.3853806,182.2514085,471.7616989,371.4622147,535.634466,85.60555437,627.4792926,145.1613421
227.074228,237.3342508,538.3534952,166.4454851,440.5928227,411.213804,504.3314789,95.74253202,524.5158836,220.0165686
344.3850192,349.1578335,488.5220928,208.0550365,441.5981505,402.6676573,505.6184883,76.3643401,618.7678773,221.2891062
177.624681,253.3647003,525.4167434,110.0116826,402.2334678,366.888926,533.6932618,110.7114533,575.0080435,153.8015296
270.605095,296.9902559,493.2140742,175.9964434,587.1185184,354.2329109,504.3030897,106.6084937,563.7705233,187.8151967
153.8644987,256.8952681,512.4948934,140.6152948,411.7995134,489.6591699,569.438311,136.1095528,617.5159944,212.2596982
84.54117336,123.4134,436.955111,183.0690191,456.6496699,341.2283505,454.8393581,84.61035063,527.8045262,133.9834584
273.9532466,326.7597574,458.0293268,113.459129,596.7686901,430.0843879,541.2028108,217.8721921,466.2238171,71.6931941
375.3801861,373.4542481,528.3291802,136.8235025,540.4797209,388.0841297,516.7547429,123.5895995,583.9787105,104.8445706
73.62046807,183.8950171,467.1776962,180.6797258,427.6058453,309.7927047,490.2076454,127.7647244,548.9791731,117.407534
402.1483339,450.3273817,397.0423667,249.6809342,413.6553958,392.7511544,479.2165679,124.7402542,546.8749529,298.9638313
366.5389264,298.0246866,489.4387347,151.8073853,438.2302785,338.0523311,497.9044083,204.6969612,569.0577131,170.3136857
299.9243101,307.1203328,493.6138919,98.99938908,418.2695793,447.6961548,575.7574683,113.75019,558.1609376,168.1941115
285.9468778,296.7528181,486.6220311,259.6970523,473.2255382,394.9046518,558.3433482,67.38902529,541.7045452,141.3368558
184.0788636,240.8725036,405.6165419,142.9714071,517.2593728,383.8337059,475.3698056,33.4830359,570.7833286,162.6196549
417.7504011,386.7739511,504.9677457,136.5197281,430.5851247,357.2621905,567.2146773,155.500666,586.8065065,167.5551569
526.482531,416.533119,478.0871562,159.1484861,518.1974043,414.8654398,509.4532245,117.3467885,594.0926079,132.8340783
220.1237245,240.3184166,432.9899919,141.3973882,465.6167203,397.4639963,520.6872999,78.39627985,564.1735271,206.9183733
337.5310157,301.9983278,513.1661811,136.8825555,392.9124885,355.510275,511.7456757,76.5324172,635.6078195,134.2616071
216.1972971,248.375761,517.4125713,146.1056961,510.6807895,397.5641345,511.5688791,52.30154462,522.4207291,128.0591497
178.727961,256.174816,491.2125188,182.089228,515.3897595,377.2623784,539.7712024,103.2871119,591.371591,137.1672237
411.9317365,395.0165402,401.639565,159.5325867,488.4380226,287.4461525,541.6339325,192.3173819,540.0478068,216.9363063
209.8856306,226.7132144,540.2873379,170.1440284,495.0990983,327.9178136,495.4357783,129.2265684,593.8048164,156.9392462
495.7456892,470.5711529,508.8976023,108.7327407,548.7922534,304.501314,551.4700967,125.8802618,573.6291571,137.8880253
104.9172093,181.5625961,475.4603476,143.8125275,471.4642118,281.2520626,508.6371835,188.2838828,498.4131251,157.5658532
427.418966,415.2460445,461.6740955,158.8132058,544.0020828,420.9235293,493.7059293,72.9057874,482.5357099,182.9762196
324.3586471,314.1255117,440.2590865,155.9763734,540.4851368,392.3109565,514.0979373,153.8728806,458.5122883,126.0232329
392.13442,318.4930416,547.0328962,230.0549877,467.8717304,347.9766321,519.8891951,144.7530325,585.0259079,95.51393275
353.6239272,288.572792,490.774302,79.63579805,508.4943607,336.7825752,478.3494589,108.41848,571.0983161,143.9409819
92.79609595,209.1930086,537.6628677,153.4321562,409.8440336,423.0941592,501.0320604,83.50249186,595.0643085,141.1640576
181.8331771,331.6327609,493.219406,196.3571274,437.8180779,445.2806492,492.9393826,96.39201302,631.2513934,142.8408729
331.8035156,307.1944784,512.8521035,176.0789905,543.2238591,420.542148,514.4516136,136.6991721,508.2088946,183.3923376
1.10038774,104.8906099,528.7920171,229.2126406,432.8630809,398.526064,488.3713199,4.157062919,603.4095769,142.5063047
538.9129633,474.7301769,528.8000488,224.7664195,482.1446377,461.9771823,559.5360274,136.4202121,448.2358432,136.7175398
75.05807752,167.9939956,448.2636852,182.1844037,420.4454181,367.1448979,452.8833885,187.6193793,529.0644785,118.4711965
391.4588384,299.1274814,473.185585,114.1340609,473.2428332,332.0142477,559.6813352,119.4771919,593.7122145,184.4898712
280.4605862,367.1459419,472.1357648,171.6765387,418.711749,431.4522553,460.413657,118.8743256,526.7030671,176.3655399
105.5088986,244.9039826,514.1860702,130.1162789,587.4661906,434.3790394,538.5992805,119.4105683,608.6928517,116.6938383
162.639085,249.0317717,523.7121345,222.7400563,504.827419,346.6656939,525.1085538,104.4265727,557.2712441,80.02002243
387.7286178,377.9220168,456.8452016,148.2491784,479.6451689,424.5500113,517.3765487,234.9589707,573.2168065,88.5022554
46.51886229,196.7241806,509.4784908,182.059084,505.931621,307.2932586,556.3527361,112.613215,532.2551525,91.97462763
27.82051948,135.6307451,495.5341098,176.4400766,492.1017878,398.2405113,524.7446882,84.72385587,597.6973762,129.7893841
361.6884525,330.1671903,511.2321157,94.95782731,430.7537434,455.814269,481.2302806,141.87049,609.6789032,164.8041471
175.1004283,236.5243575,519.2100297,199.2252673,435.0964512,478.9717875,536.1687066,86.55472957,566.5986477,248.7087669
4.920901744,127.39444,467.8879308,232.4456631,497.4708504,405.3775663,541.7978097,185.8065402,632.7059809,126.9377776
320.5316357,301.2432422,592.8171799,121.9180049,498.3696574,407.8696008,478.8531179,155.776534,486.1147067,233.1412968
494.713534,389.7173279,530.717598,196.4378571,452.0187617,402.3424055,582.6538971,143.5333559,568.9502629,175.5277307
555.9695421,432.081532,483.3608751,140.3000173,388.7193079,348.1353149,531.9521693,132.7349984,487.211713,223.3869554
161.7720009,255.8659439,436.1270837,169.011383,491.0251672,378.1537292,500.239249,176.1884462,579.0658213,181.1151588
80.64287325,216.5611469,518.0325853,130.1008697,508.2635232,417.2267351,504.5480284,128.4850248,607.3050398,218.2625573
329.1718188,339.5721166,453.2530387,213.8241753,522.9509417,414.1736681,478.7037418,90.43423029,632.2768517,175.3124172
547.5718991,488.9008918,561.5722493,200.9994974,472.4644316,427.9432135,559.0509057,184.7095915,570.3466809,202.4109856
281.1989576,281.9395828,524.6066117,267.9185733,404.5827831,350.2429058,595.3922455,82.25348879,620.2113415,265.7960542
145.6069075,245.8644397,548.2058791,180.1071781,380.1784701,418.6625406,573.993562,127.7674594,569.9984658,141.525321
239.802957,239.4612733,525.4362901,120.9981846,534.9089907,436.6855375,546.1964729,66.04702476,550.3607036,160.3986816
322.9433622,225.6579522,436.7263834,143.5108327,459.5436037,404.2933339,555.3533542,42.55767382,529.8700474,147.8536123
295.6589963,342.4234016,413.5359494,221.9702648,490.0871333,364.1624864,463.8607217,117.2473313,577.0788778,96.22815869
29.08306051,131.7891468,512.2808442,113.4506413,457.4790379,402.0561177,550.5560036,115.0050616,521.0921303,122.50862
385.5987823,387.0245802,470.4423896,209.8009856,470.213497,359.5081122,587.80919,87.57989796,501.0354862,169.4017295
147.2649635,239.0531038,478.0837356,89.58919379,483.2404883,292.2828787,432.1663042,104.1937453,594.452962,134.9101313
161.0066225,220.4652833,405.6538921,93.57156706,457.2531953,323.5648648,499.4362594,79.64596562,540.5465191,153.9538084
141.8918336,187.3073835,542.4327589,161.8133702,482.544341,375.0422936,510.7442574,117.1842342,566.0962625,99.87327693
306.892178,314.1909786,468.6538908,186.4388721,394.3304191,392.2854329,471.8726824,107.51963,552.6028477,142.7538977
386.2930058,417.5461256,500.0160604,223.3182325,479.587932,310.7026616,564.708554,68.41954823,674.1227956,181.4067788
397.0177061,324.9559782,445.2491235,155.9056985,493.2205444,441.6589948,453.2142847,116.4368517,642.7461025,187.26551
528.9632844,413.3540179,497.1749534,175.5072304,541.2592839,437.2969253,461.4589134,136.9629221,549.7069145,216.7222264
563.629953,452.4422586,457.1179529,94.86857973,405.2613888,438.9752323,559.4780476,97.99015662,555.4060364,141.8537468
416.3311512,379.7930332,457.9393958,146.2192588,527.9693287,450.1526935,492.9181815,96.59282249,577.0665,223.588299
433.0365353,479.3691312,509.3551276,250.354103,436.021625,400.7581905,554.473759,128.3156455,604.6402128,225.4445604
401.5095191,424.0291705,526.7944917,143.2111191,500.7116823,408.7132719,515.2675884,67.81654616,611.3878532,193.6176829
195.1647247,236.6111937,529.7400736,100.4647979,393.5538178,436.6839278,551.5770737,133.1305661,581.5888368,204.7098603
168.8722375,234.7381406,482.1305685,130.7709183,447.2764078,372.3025899,539.5360265,130.4127754,599.6223785,79.37303125
468.4148804,391.5522752,545.2333905,147.7014929,484.3573895,398.4716439,582.9508224,153.5935952,501.7491745,149.8965655
408.0470095,388.3708246,509.4868836,172.5935296,466.5332233,402.8961292,421.1035604,99.79221268,591.2743214,174.0822
342.1056657,337.0105955,555.2725364,138.2563823,435.5385374,404.6711132,534.561207,180.683945,552.5047665,228.447808
166.9172345,316.0348801,487.201386,195.3322965,476.9736641,417.173589,485.7440487,93.48483748,587.0358758,199.8140149
446.1360376,431.4281878,512.9256422,157.7323209,452.3023016,404.7775172,559.9147727,93.3062852,545.7471262,144.7022284
487.0799949,378.6471546,442.4331451,156.9653556,415.8181513,447.3407138,525.9841764,119.6469142,509.7648396,151.0041559
379.8470392,361.7280308,551.9740422,181.9670716,436.9985963,387.9559391,532.7433268,180.9822327,587.2382754,189.9196341
505.7982606,448.425142,395.1738314,199.7718305,435.5176446,376.2067093,528.3445917,120.0571473,595.4685995,161.5154759
563.8499361,464.8743696,536.7992084,158.9669155,441.1453094,387.6442902,482.8703177,100.1135662,537.9806907,116.6324991
494.7592948,457.5862528,474.8023984,63.69526707,456.7005792,297.876548,468.5636179,48.20607961,511.6349985,129.997565
214.029947,282.4825187,383.3205336,173.9884505,529.1439301,399.8691265,413.077475,127.5798892,575.2783827,157.9552958
276.7252601,285.0201696,581.852819,156.4199501,396.5026701,382.2660548,586.6213659,70.59805149,620.8952221,101.1127496
473.6999925,421.2275916,474.6096225,206.7013414,469.6558541,405.8181108,527.0323743,129.237413,573.845722,166.2456716
27.30709763,160.5707197,572.3097535,140.4027409,456.5980031,435.239067,567.0041919,63.48914084,587.8439652,174.5442241
443.0535728,444.349181,477.0125192,147.9901986,469.6649213,399.2955791,579.3800314,76.4430548,542.0474466,132.0767508
566.496983,461.836981,516.634995,150.2336312,514.2595874,408.1457423,581.0598089,49.46069879,557.889723,147.5184125
74.92469073,166.9296795,467.3671097,169.2257692,461.1939213,365.3918162,482.2177367,92.59924213,609.9019322,214.1652026
564.3946614,478.0683116,515.6271947,188.6928188,483.3669574,377.0639745,559.5489954,144.9010786,525.8562923,192.5215266
480.2607707,470.7758535,467.8357405,192.0160001,419.8771522,410.2858595,505.8865933,133.7536776,611.9586322,214.4457655
281.8732343,330.065754,516.3408039,266.7181386,444.8791628,364.0405321,461.7894059,161.9401071,515.7884641,108.4036409
88.23345868,136.6110049,447.4072191,169.5202974,409.1575205,393.5316691,559.5781244,169.5148773,515.3522337,135.6673182
508.0260985,428.2671858,484.3585293,178.5658543,533.2091238,385.0793444,543.7585382,136.5975354,555.1792366,219.6609527
352.8960478,322.6643023,451.6806098,97.47243445,486.9539086,311.5458383,544.641724,45.26601652,543.2685176,111.6778986
